question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
吹雪,ふぶき,"눈보라, 높은 눈보라, 높날림눈",snow storm,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
父母,ふぼ,"부모, 부모님","father and mother, parents",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
踏切,ふみきり,건널목,"railway crossing, level crossing, starting line, scratch, crossover",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
麓,ふもと,"기슭, 산기슭","the foot, the bottom, the base (of a mountain)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
フライパン,フライパン,"후라이팬, 프라이팬, 팬","fry pan, frying pan",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ブラウス,ブラウス,블라우스,blouse,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ぶらさげる,ぶらさげる,"매달다, 달다, 걸다","to hang, to suspend, to swing",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ブラシ,ブラシ,"솔, 칫솔, 브러시",brush,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
プラットホーム,プラットホーム,플랫폼,platform,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～振り,～ぶり,"체, 척",after an interval of ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
フリー,フリー,"자유로움, 프리, 프리랜서",free,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
振り仮名,ふりがな,"후리가나, 한자 옆에 음을 가나로 단 것",pronunciation key,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
振り向く,ふりむく,돌아보다,"to turn one's face, to turn around",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
プリント,プリント,"프린트, 핸드 아웃","print, handout",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
古～,ふる～,"고물, 옛날, 지난날",old ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
故郷,ふるさと,"고향, 출생지","home town, birthplace",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
古里,ふるさと,고향,"home town, birthplace",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
振舞う,ふるまう,"행동하다, 대접하다","to behave, to conduct",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ブローチ,ブローチ,브로치,brooch,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
プログラム,プログラム,프로그램,program,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
風呂敷,ふろしき,보자기,"wrapping cloth, cloth wrapper",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ふわふわ,ふわふわ,"푹신푹신, 둥실둥실","light, soft",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
噴火,ふんか,"분화, 화산분화, 화산 분출",eruption,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
分解,ぶんかい,분해,"analysis, disassembly",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
文芸,ぶんげい,"문예, 문학예술","literature, art and literature",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
文献,ぶんけん,문헌,"literature, books (reference)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
噴水,ふんすい,"분수, 분수기, 음료수냉각기",water fountain,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
分数,ぶんすう,"분수, 보통의 분수, 선형 분수",fraction (in math),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
文体,ぶんたい,문체,literary style,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
分布,ぶんぷ,분포,distribution,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
文房具,ぶんぼうぐ,"문방구, 필기도구",stationery,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
文脈,ぶんみゃく,"문맥, 맥락",context,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
分量,ぶんりょう,분량,"amount, quantity",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
分類,ぶんるい,분류,classification,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
閉会,へいかい,폐회,closure,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
平気,へいき,"아무렇지 않음, 태연함, 걱정 없음","coolness, calmness, unconcern",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
並行,へいこう,"병행, 나란히 감","(going) side by side, concurrent, at the same time",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
平日,へいじつ,"평일, 주간 노동 시간, 근무일",weekday,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
兵隊,へいたい,"병대, 병사, 군대",soldier,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
平凡,へいぼん,평범,"common, ordinary",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
平野,へいや,평야,"plain, open field",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
凹む,へこむ,"굴복하다, 움푹 패다, 우그러들다","to be dented, to be indented",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
へそ,へそ,배꼽,"navel, belly-button",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
隔てる,へだてる,"멀리하다, 사이를 두다, 칸을 막다",to be shut out,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
別荘,べっそう,"별장, 교도소, 여름 별장",villa; vacation home; summer cottage,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
別々,べつべつ,"따로따로, 각각, 각자","separately, individually",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ベテラン,ベテラン,"베테랑, 전문가, 노련한 직공",veteran,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ヘリコプター,ヘリコプター,"헬리콥터, 헬기",helicopter,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～遍,～へん,"변, 이상함, 편",time,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～弁,～べん,~방언,"speech, dialect",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
編集,へんしゅう,"편집, 텍스트편집, 본문편집","editing, compilation, editorial (e.g., committee)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
便所,べんじょ,"변소, 뒷간","toilet, lavatory",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ペンチ,ペンチ,펜치,pliers (lit: pinchers),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～歩,～ほ,걸음,"step, pace",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～ぽい,～ぽい,"~풍, ~같은",~ish,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～ほう (ひかく),～ほう (ひかく),"쪽, 방향, 편",(in comparison),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
防～,ぼう～,"막대기, 몽둥이",~ prevention,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
望遠鏡,ぼうえんきょう,망원경,telescope,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
方角,ほうがく,"방위, 방향, 수단","direction, way",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
箒,ほうき,빗자루,broom,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
方言,ほうげん,"방언, 사투리",dialect,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
坊さん,ぼうさん,스님,"Buddhist priest, monk",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
防止,ぼうし,방지,"prevention, check",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
方針,ほうしん,"방침, 수단및절차","objective, plan, policy",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
法則,ほうそく,"법칙, 파이정리","law, rule",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
包帯,ほうたい,"붕대, 표현형언어장애, 표현성 언어장애",bandage,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
膨大,ぼうだい,"방대, 팽대","enormous, extensive",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
包丁,ほうちょう,"식칼, 칼","kitchen knife, carving knife",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
方程式,ほうていしき,방정식,equation,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
防犯,ぼうはん,방범,prevention of crime,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
方面,ほうめん,방면,direction; area,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
坊や,ぼうや,"아가, 철부지",boy,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
放る,ほうる,"내던지다, 던지다, 집어치우다",to let go,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ボーナス,ボーナス,보너스,bonus,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
朗らか,ほがらか,"쾌활함, 명랑함, 쾌청함","bright, cheerful, melodious",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
牧場,ぼくじょう,목장,farm (livestock); pasture land,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
牧畜,ぼくちく,"목축, 유축농업, 축산",stock-farming,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
保健,ほけん,보건,"health preservation, hygiene, sanitation",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
募集,ぼしゅう,"모집, 인수 계약서, 모집 매수계약",recruitment,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
干す,ほす,"말리다, 널다","to air, to dry, to drink up",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ポスター,ポスター,"포스터, 포우스터어, 광고 전단",poster,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
北極,ほっきょく,북극,North Pole,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
坊っちゃん,ぼっちゃん,"도련님, 아드님, 철부지",son (of others),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
解く,ほどく,"풀다, 푼다",to unfasten,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
掘る,ほる,"파다, 캐다","to dig, to excavate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
彫る,ほる,"새기다, 조각하다","to carve, to chisel",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ぼろ,ぼろ,"넝마, 누더기, 낡은 것","rag, tattered clothes",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
盆,ぼん,쟁반,Festival of the Dead; tray,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
盆地,ぼんち,분지,"basin (e.g., between mountains)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ほんの～,ほんの～,"불과, 그저","mere, just",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
本部,ほんぶ,본부,headquarters,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
本来,ほんらい,"본래, 즉자","essentially, naturally, by nature",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
まあまあ,まあまあ,"그럭저럭, 자자, 그저",okay; so-so; decent,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
毎～,まい～,"매~, 마다",every ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
枚数,まいすう,"매수, 장수",the number of flat things,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
毎度,まいど,"매번, 항상, 번번이","each time, common service-sector greeting",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
枕,まくら,베개,pillow,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
曲げる,まげる,"구부리다, 굽히다, 꺾다","to bend, to crook, to lean",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
まごまご,まごまご,"우물쭈물, 갈팡질팡","confused, be at a loss",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
摩擦,まさつ,"마찰, 루터허브, 비비다",friction; rubbing; chafe,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
マスク,マスク,"마스크, 면 마스크, 얼굴 마스크",mask,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
またぐ,またぐ,넘다,to straddle,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
待合室,まちあいしつ,"대기실, 대합실",waiting room,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
待ち合わせる,まちあわせる,만나기로 하다,"to rendezvous, to meet at a prearranged place and time",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
街角,まちかど,"길모퉁이, 길목",street corner,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
真っ暗,まっくら,"캄캄함, 암흑",total darkness,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
真っ黒,まっくろ,"새까맘, 시커멈",pitch black,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
真っ青,まっさお,새파람,"deep blue, ghastly pale",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
真っ先,まっさき,"맨 앞, 맨 먼저, 선두","foremost, beginning",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
真っ白,まっしろ,"새하얀, 새하얌",pure white,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
祭る,まつる,"제사 지내다, 혼령을 모시다","to deify, to enshrine",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
窓口,まどぐち,"창구, 실무책임자",(ticket) window,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
真似る,まねる,흉내내다,"to mimic, to imitate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
まぶた,まぶた,눈꺼풀,eyelids,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
マフラー,マフラー,"목도리, 머플러",a winter scarf,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
間も無く,まもなく,"곧, 이윽고, 머지않아","soon, in a short time",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
マラソン,マラソン,마라톤,marathon,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
稀,まれ,"드묾, 희소함","rare, seldom",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
回り道,まわりみち,"길을 돌아서 감, 우회, 돌아서 감",detour,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
満員,まんいん,만원,"full house, no vacancy, sold out",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
マンション,マンション,"맨션, 아파트","multistory apartment house, condominium",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
満点,まんてん,만점,perfect score,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
未～,み～,"양, 미~",not yet ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見上げる,みあげる,"올려보다, 동경하다","to look up at, to admire",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見送る,みおくる,"배웅하다, 전송하다, 바래다",to see off; to escort; to let pass,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見下ろす,みおろす,"내려다보다, 굽어보다","to overlook, to look down on something",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見掛け,みかけ,"외모, 겉보기",outward appearance,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
三日月,みかづき,초승달,crescent moon,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
岬,みさき,"갑, 곶",cape (on coast),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
みじめ,みじめ,"비참함, 참혹함","sad, pitiful, wretched",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ミシン,ミシン,"재봉틀, 미싱, 재봉기",sewing machine,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
自ら,みずから,"자신이, 개인, 인격적으로","for one's self, personally",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
水着,みずぎ,"수영복, 베이딩 슈트",bathing suit (woman's),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
店屋,みせや,"가게, 상점","store, shop",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～みたい,～みたい,~인 것 같음,looks like ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見出し,みだし,"표제, 표제어, 색인","heading, index",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
道順,みちじゅん,"길, 순서","itinerary, route",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
みっともない,みっともない,"꼴사납다, 꼴불견이다, 보기 흉하다","shameful, indecent",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見詰める,みつめる,뚫어지게 쳐다보다,"to stare at, to gaze at",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見直す,みなおす,"다시 보다, 재검토하다","to look over again, to review",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見慣れる,みなれる,"익숙하다, 눈에 익다, 낯익다","to become used to seeing, to be familiar with",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
醜い,みにくい,"보기 흉하다, 흉하다, 못생기다",ugly,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
実る,みのる,"여물다, 열매 맺다, 익다","to bear fruit, to ripen",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
身分,みぶん,"신분, 중세의신의세계질서, 오르도","position, status",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見本,みほん,"견본, 본, 본보기",sample,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
見舞う,みまう,"문안하다, 위문하다, 당하다","to ask after (health), to visit",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
未満,みまん,"미만, 보다적은, 보다작은","less than, insufficient",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
名字,みょうじ,"성씨, 성, 가구원성명","surname, family name",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ミリ (メートル),ミリ (メートル),"밀리미터, 밀리메터",milli-,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
民間,みんかん,민간,"private, civilian",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
民主～,みんしゅ～,민주,democratic,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
民謡,みんよう,민요,"folk song, popular song",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～向け,～むけ,"행선지, 용, 을",for ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
無限,むげん,무한,infinite,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
無地,むじ,"무지, 민무늬, 전면색",plain,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
矛盾,むじゅん,모순,"contradiction, inconsistency",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
無数,むすう,무수,"countless number, infinite number",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
紫,むらさき,"보랏빛, 보라색, 자색","purple color, violet",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
群れ,むれ,"무리, 떼, 동물무리","crowd, flock, herd",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
姪,めい,"조카딸, 조카",niece,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
名～,めい～,"이름, 성명, 명칭",famous ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～名,～めい,"이름, 성명, 명칭",counter for people,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
名作,めいさく,명작,masterpiece,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
名所,めいしょ,명소,famous place,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
命ずる,めいずる,"명하다, 명령하다, 임명하다","to command, to appoint",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
迷信,めいしん,미신,superstition,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
名物,めいぶつ,"명물, 특산물","famous product, special product, speciality",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
銘々,めいめい,"각자, 제각기, 각각","each, individual",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
恵まれる,めぐまれる,"타고나다, 혜택받다, 누리다","to be blessed with, to be rich in",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
巡る,めぐる,"돌다, 순환하다, 순회하다",to go around,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
目指す,めざす,"지향하다, 목표로 하다, 노리다","to aim at, to have an eye on",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
目覚し,めざまし,"잠을 깸, 잠을 깨게 함, 자명종",alarm-clock,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
目下,めした,"아랫사람, 손아래","at present, now",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
目印,めじるし,"표적, 보이기 쉬운 표시, 표지","mark, sign, landmark",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
目立つ,めだつ,"눈에 띄다, 두드러지다","to be conspicuous, to stand out",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
めちゃくちゃ,めちゃくちゃ,"엉망, 엉망진창","absurd, messed up, wrecked",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
めっきり,めっきり,"뚜렷이, 눈에 띄게, 현저히",remarkably,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
めでたい,めでたい,"경사스럽다, 축하할 만하다, 순조롭다","happy, propitious, joyous",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
メニュー,メニュー,"메뉴, 메뉴판",menu,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
めまい,めまい,"현기증, 어지러움","dizziness, giddiness",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
目安,めやす,"목표, 기준, 짐작","criterion, aim",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
免税,めんぜい,면세,tax exemption,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
面積,めんせき,"면적, 평방적, 면적단위",area,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
面倒臭い,めんどうくさい,"귀찮다, 성가시다, 번거롭다","bother to do, tiresome",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
儲かる,もうかる,"벌이가 되다, 득이 되다, 벌다","to be profitable, to yield a profit",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
儲ける,もうける,"벌다, 자식을 얻다","to earn, to have (bear, beget) a child",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
申し訳ない,もうしわけない,"너무 미안하다, 죄송하다, 미안하다","inexcusable, I am sorry",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
モーター,モーター,"모터, 전동기, 자동차",motor,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
木材,もくざい,목재,"lumber, timber, wood",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
目次,もくじ,"목차, 차례, 내용 목록",table of contents,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
潜る,もぐる,"잠수하다, 잠입하다, 빠져 나가다","to drive, to pass through; to evade, to hide",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
もしかしたら,もしかしたら,어쩌면,"perhaps, maybe, by some chance",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
もたれる,もたれる,"기대다, 의지하다","to lean against, to lean on",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
モダン,モダン,"모던, 현대적임",modern,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
餅,もち,떡,sticky rice cake,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～もち,～もち,떡,person who has ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
モデル,モデル,모델,a fashion model,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
元々,もともと,"근원, 원래, 본디","originally, by nature, from the start",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
物置,ものおき,"광, 곳간, 선용품실",storage room,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
物語る,ものがたる,"말하다, 이야기하다","to tell, to indicate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
物差し,ものさし,"자, 기준, 척도","ruler, measure",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
物凄い,ものすごい,"굉장하다, 무지무지하다","earth-shattering, staggering, to a very great extent",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
モノレール,モノレール,"모노레일, 단궤 철도, 모노 레일 철도",monorail,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
揉む,もむ,"문지르다, 비비다, 구기다","to rub, to crumple (up), to wrinkle",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
催し,もよおし,"모임, 주최, 회합","event, festivities, function",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
盛る,もる,"담다, 쌓아 올리다",to serve (food); to fill up; to prescribe,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～問,～もん,문,counter for questions,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
問答,もんどう,"문답, 토론, 질의 응답","questions and answers, dialogue",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～夜,～や,밤,counter for nights,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
やかましい,やかましい,"시끄럽다, 성가시다","to be fussy, to be overly critical",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
夜間,やかん,야간,"at night, nighttime",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
やかん,やかん,"주전자, 야간",kettle,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
役者,やくしゃ,"배우, 연기자, 일꾼",actor,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
役所,やくしょ,"관청, 관공서, 관청건축","government office, public office",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
役人,やくにん,"관리, 공무원",government official,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
薬品,やくひん,약품,"medicine(s), chemical(s)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
役目,やくめ,"임무, 책임, 역할","duty, business",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
火傷,やけど,화상,"burn, scald",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
夜行,やこう,"야행, 밤차, 야간열차","night train, night travel",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
矢印,やじるし,"화살표, 시인",directing arrow,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
やたらに,やたらに,"함부로, 마구, 막","randomly, recklessly, blindly",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
薬局,やっきょく,약국,"pharmacy, drugstore",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
やっつける,やっつける,"해치우다, 혼내 주다, 패배시키다","to attack (an enemy), to beat, to finish off",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
家主,やぬし,"집주인, 가장, 가구주",landlord,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
やっぱり,やっぱり,"역시, 결국, 예상대로","after all, anyway",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
破く,やぶく,찢다,to tear,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
やむをえない,やむをえない,"어쩔 수 없다, 할 수 없다, 부득이하다","cannot be helped, unavoidable",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
軟らかい,やわらかい,"부드럽다, 연하다, 유순하다","soft, tender, limp",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
遊園地,ゆうえんち,유원지,amusement park,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
