question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
眺め,ながめ,"바라봄, 전망, 조망",scene; view; prospect; outlook,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
眺める,ながめる,"바라보다, 전망하다","to view, to gaze at",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
流れ,ながれ,"흐름, 냇물, 유선운동","stream, current",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
流れる,ながれる,"흐르다, 흘러가다, 흘러내리다","to flow, to be washed away",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
亡くす,なくす,"잃다, 여의다",to lose someone,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
殴る,なぐる,"세게 때리다, 때리다, 치다",to strike; to hit; to punch,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
無し,なし,없음,without,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
なぜなら,なぜなら,왜냐하면,because,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
謎,なぞ,"수수께끼, 불가사의","riddle, puzzle, enigma",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
納得,なっとく,납득,"consent, assent, understanding",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
何か,なにか,"무언가, 뭔가, 무엇인가",something,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
なにも,なにも,아무것도,nothing,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
鍋,なべ,냄비,"saucepan, pot",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
怠ける,なまける,"게으름 피우다, 게으름을 피우다, 게을리하다","to be idle, to neglect",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
波,なみ,"파도, 물결",wave,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
涙,なみだ,눈물,tear,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
悩む,なやむ,"고민하다, 괴로워하다","to agonize, to be troubled",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
鳴らす,ならす,"소리를 내다, 책망하다, 떨치다","to ring, to sound",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
生る,なる,"열리다, 맺히다",to bear fruit,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
馴れる,なれる,"친해지다, 친숙해지다, 따르다","to become domesticated, to become tame",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
縄,なわ,"줄, 새끼, 오랏줄",rope,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
何で,なんで,"어째서, 왜","Why, What for",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
何でも,なんでも,"무엇이든, 무엇이든지, 모두","by all means, everything",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
何とか,なんとか,"뭐라고, 어떻게든, 무엇","somehow, anyhow, one way or another",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
似合う,にあう,"어울리다, 조화되다, 걸맞다","to suit (a person), to match (clothing), (something) becomes (someone)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
煮える,にえる,"익다, 삶아지다","to boil, to cook, to be cooked",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
苦手,にがて,"서투름, 다루기 어렵고 싫은 상대, 잘하지 못함","poor (at), weak (in), dislike (of)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
握る,にぎる,"잡다, 붙잡다, 쥐다","to grasp, to seize, to mold sushi",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
日,にち,"일, 해",day,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
日常,にちじょう,일상,"ordinary, regular, everyday",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
日光,にっこう,"햇빛, 햇볕, 일광",sunlight,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
日中,にっちゅう,"주간, 낮","daytime, broad daylight",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
にっこり,にっこり,"방긋, 생긋","smile sweetly, smile, grin",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
日本,にっぽん,일본,Japan,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
入場,にゅうじょう,입장,"entrance, admission, entering",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
煮る,にる,"익히다, 삶다","to boil, to cook",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
人気,にんき,"인기, 시장 분위기, 시장 심리",popularity,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
人間,にんげん,"인간, 옴므","human being, person",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
抜く,ぬく,"빼내다, 뽑다, 빼다","to extract, to omit, to unplug",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
抜ける,ぬける,빠지다,"to come out, to fall out, to be omitted",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
布,ぬの,천,cloth,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
濡らす,ぬらす,적시다,"to wet, to soak",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
根,ね,"뿌리, 근본",root,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
値,ね,"값어치, 값","value, price, cost",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
願い,ねがい,"부탁, 바람, 원","desire, wish, request",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
願う,ねがう,"바라다, 원하다, 기원하다","to desire, to wish, to request",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
鼠,ねずみ,쥐,"mouse, rat",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
熱帯,ねったい,"열대, 열대지방, 지구 열대역",tropics,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
熱中,ねっちゅう,열중,"enthusiasm, zeal, mania",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
年間,ねんかん,연간,year,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
年中,ねんじゅう,연중,"whole year, always, everyday",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
年代,ねんだい,"연대, 년대","age, era, period",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
年齢,ねんれい,"연령, 나이","age, years",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
野,の,"들, 벌판",field,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
能,のう,"능력, 재능, 능사","being skilled in, nicely, properly",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
農家,のうか,"농가, 농장민박, 농촌주택","farmer, farm family",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
農業,のうぎょう,"농업, 농사",agriculture,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
農民,のうみん,"농민, 농민계급","farmers, peasants",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
能力,のうりょく,능력,"ability, faculty",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ノー,ノー,노,no,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
軒,のき,"채, 처마, 차양",eaves,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
残す,のこす,"남기다, 남겨 두다","to leave (behind, over), to save, to reserve",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
残り,のこり,"나머지, 남은 것, 백 로그","remaining, left-over",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
乗せる,のせる,"태우다, 싣다","to place on (something), to take on board",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
載せる,のせる,"싣다, 얹다, 올려놓다",to place on (something); to publish,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
覗く,のぞく,"엿보다, 들여다보다, 내려다보다","to peek in, to look in",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
除く,のぞく,"제거하다, 없애다, 빼다","to remove, to exclude, to except",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
望み,のぞみ,"소망, 원, 희망","wish, desire, (a) hope",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
望む,のぞむ,"바라다, 바라다보다, 따르다","to desire, to wish for; to view",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ノック,ノック,노크,knock; fungo (baseball),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
伸ばす,のばす,"늘리다, 펴다, 늘이다","to extend, to stretch, to reach out",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
延ばす,のばす,"연장시키다, 미루다, 늦추다","to extend, to stretch, to reach out",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
伸びる,のびる,"펴지다, 발전하다, 증가하다","to extend, to make progress, to grow",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
延びる,のびる,"길어지다, 늘어지다",to be prolonged,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
述べる,のべる,"진술하다, 말하다, 기술하다","to state, to express, to mention",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
上る,のぼる,"오르다, 달하다, 올라가다","to ascend, to go up, to climb",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
昇る,のぼる,"솟다, 뜨다, 떠오르다","to arise, to ascend, to go up",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
載る,のる,"실리다, 놓이다, 얹히다","to appear (in print), to be recorded",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
のんびり,のんびり,"한가로이, 유유히, 유유자적하게","carefree, at leisure",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
場,ば,"장소, 장, 터","place, field (physics)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
はあ (かん),はあ (かん),"네, 허어, 예",(sigh),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
パーセント,パーセント,퍼센트,percent,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
灰,はい,재,ash,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
バイオリン,バイオリン,바이올린,violin,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ハイキング,ハイキング,하이킹,hiking,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
配達,はいたつ,배달,"delivery, distribution",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
パイプ,パイプ,"파이프, 관, 연락 담당",pipe; channels official or otherwise,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
俳優,はいゆう,"배우자, 배우","actor, actress, performer",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
パイロット,パイロット,"조종사, 파일럿, 시험 삼아 하는 것",pilot,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
生える,はえる,"나다, 피다","to grow, to spring up; to cut (teeth)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
墓,はか,"묘, 무덤","grave, tomb",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
馬鹿,ばか,"바보, 멍청이","fool, idiot",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
博士,はかせ,"박사, 철학박사","doctorate, PhD., doctor",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
計る,はかる,"상의하다, 재다, 가늠하다","to measure, to weigh, to survey",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
量る,はかる,"재다, 달다","to measure, to weigh, to survey",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
測る,はかる,"재다, 달다","to measure, to weigh, to survey",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
掃く,はく,쓸다,"to sweep, to brush, to gather up",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
吐く,はく,"토하다, 숨을 쉬다, 말하다","to throw up, to vomit",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
拍手,はくしゅ,박수,"clapping hands, applause",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
莫大,ばくだい,막대,"enormous, vast",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
爆発,ばくはつ,"폭발, 블로우 업, 사라지는효과","explosion, detonation, eruption",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
博物館,はくぶつかん,박물관,museum,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
激しい,はげしい,"격하다, 세차다, 심하다","violent, vehement, intense",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
はさみ,はさみ,가위,scissors,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
破産,はさん,파산,(personal) bankruptcy,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
端,はし,"끝자락, 끝, 가장자리","end (e.g., of street), edge, margin",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
始まり,はじまり,"시작, 시초, 기원","origin, beginning",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
パス,パス,"무료 승차권, 정기 승차권, 합격","path, pass (in games)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
外す,はずす,"떼어내다, 벗기다, 풀다","to unfasten, to remove",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
パスポート,パスポート,여권,passport,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
外れる,はずれる,"빠지다, 어긋나다, 빗나가다","to be disconnected, to be out (e.g., of gear)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
旗,はた,"기, 깃발",flag,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
肌,はだ,"피부, 살, 살결",skin,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
裸,はだか,"알몸, 맨몸, 발가숭이","naked, nude",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
畑,はたけ,밭,"field, patch",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
働き,はたらき,"일, 근무, 작용","work, labor",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
バッグ,バッグ,"가방, 백",bag,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
発見,はっけん,발견,"discovery, detection, finding",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
発行,はっこう,발행,issue (publications),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
発車,はっしゃ,발차,departure of a vehicle,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
発射,はっしゃ,"발사, 도중, 로켓 발사","firing, shooting, discharge",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
罰する,ばっする,"벌하다, 벌주다, 처벌하다","to punish, to penalize",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
発達,はったつ,발달,"development, growth",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ばったり,ばったり,"푹, 딱, 뚝",(to meet) by chance,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
発展,はってん,발전,"development, growth, progress",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
発表,はっぴょう,"발표, 보조 기억 이기",announcement; publication; presentation,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
発明,はつめい,발명,invention,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
派手,はで,"화려한 모양, 야단스러운 모양, 요란한 모양","showy, flashy, gaudy",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
話し合う,はなしあう,"서로 이야기하다, 의논하다, 협상하다","to discuss, to talk together",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
離す,はなす,"떼다, 사이를 두다","to part, to separate",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
放す,はなす,"놓다, 놓아주다","to separate, to set free",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
離れる,はなれる,"떨어지다, 떠나다, 뜨다","(something, someone) separates; parts from; to be apart",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
放れる,はなれる,"놓이다, 풀리다","to leave, to get free, to cut oneself off",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
羽,はね,"날개, 깃털, 새털",wing,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
羽根,はね,"배드민턴의 셔틀콕, 날개",feather,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
幅,はば,"폭, 너비, 넓이","width, breadth",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
母親,ははおや,"모친, 어머니",mother,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
省く,はぶく,"덜다, 생략하다, 줄이다","to omit, to eliminate",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
場面,ばめん,"장면, 판","scene, setting (e.g., of novel)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
流行る,はやる,"유행하다, 유행, 퍼지다","to be popular, to come into fashion",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
腹,はら,"배, 속","abdomen, belly, stomach",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
原,はら,"본래, 들, 벌판","field, plain",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
バランス,バランス,"밸런스, 균형",balance,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
針,はり,"바늘, 침","needle, hand (e.g., clock)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
範囲,はんい,"범위, 폭, 테두리","extent, scope, range",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
反抗,はんこう,반항,"opposition, resistance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
犯罪,はんざい,"범죄, 형사범, 양호",crime,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ハンサム,ハンサム,"잘생김, 핸섬, 미남",handsome,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
反省,はんせい,반성,"reflection, reconsideration, regret",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
判断,はんだん,판단,"judgment, decision",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
犯人,はんにん,범인,"offender, criminal",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
販売,はんばい,판매,"sale, selling, marketing",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
灯,ひ,"등불, 불",light,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ビール,ビール,맥주,beer,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
被害,ひがい,피해,damage,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
比較,ひかく,비교,comparison,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ピクニック,ピクニック,"소풍, 피크닉",picnic,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
悲劇,ひげき,비극,tragedy,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
飛行,ひこう,"비행, 비행운전","aviation, flight",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
膝,ひざ,무릎,"knee, lap",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
非常,ひじょう,비상,"emergency, extraordinary, unusual",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
美人,びじん,"미인, 핀 업",beautiful person (woman),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
日付,ひづけ,"날짜, 날, 일자","date, dating",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
引越し,ひっこし,이사,"moving, changing residence",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
必死,ひっし,필사,"desperation, frantic, inevitable result",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ぴったり,ぴったり,"꼭, 딱, 착","exactly, neatly, sharp",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
引っ張る,ひっぱる,"당기다, 잡아당기다","to pull, to stretch, to drag",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
否定,ひてい,부정,"negation, denial",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ビデオ,ビデオ,"비디오, 비데오, 영상 장치",video tape; VCR,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一言,ひとこと,"일언, 한마디",one word,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
人込み,ひとごみ,"붐빔, 북적임, 인파",crowd of people,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
等しい,ひとしい,"똑같다, 같다, 동등하다",equal,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
独り,ひとり,"혼자, 독신","alone, unmarried",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一人一人,ひとりひとり,"한 사람 한 사람, 한 사람씩, 각자","one by one, each",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
批判,ひはん,비판,criticism,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
批評,ひひょう,비평,"criticism, review, commentary",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
秘密,ひみつ,"비밀, 언더 커버, 뒷계단","secret, secrecy",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
微妙,びみょう,미묘,"delicate, subtle",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
紐,ひも,"끈, 줄","string, cord",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
冷やす,ひやす,"차게 하다, 식히다, 서늘하게 하다","to cool, to refrigerate",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
費用,ひよう,비용,"cost, expense",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
表,ひょう,"표, 표면","table (e.g., Tab 1), chart, list",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
秒,びょう,초,second (60th min),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
評価,ひょうか,평가,"assessment, evaluation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
表現,ひょうげん,표현,"expression, presentation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
表情,ひょうじょう,"표정, 눈치, 얼굴표정",facial expression,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
平等,びょうどう,평등,"equality, impartiality, evenness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
評判,ひょうばん,"평판, 소문, 구두","fame, reputation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
表面,ひょうめん,"표면, 겉, 앞면부분","surface, outside, face",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
広がる,ひろがる,"넓어지다, 퍼지다, 펼쳐지다","to spread (out), to extend, to stretch, to reach to, to get around",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
広げる,ひろげる,"넓히다, 펴다, 펼치다","to spread, to extend, to expand, to enlarge",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
広める,ひろめる,"넓히다, 널리 퍼지게 하다, 널리 알리다","to broaden, to propagate",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
瓶,びん,"병, 독, 항아리",bottle,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
便,びん,"배설물, 편지, 편","way, means; flight",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ピン,ピン,"핀, 케이지핀",pin,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不,ふ,"불, 부","un(~), non(~), negative prefix",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
分,ぶ,"분, 푼","dividing, part",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不安,ふあん,"불안, 앙스트, 불안한 상태","anxiety, uneasiness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
風景,ふうけい,"풍경, 경치",scenery,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
夫婦,ふうふ,"부부, 내외","married couple, husband and wife",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
笛,ふえ,피리,"flute, whistle",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不可,ふか,불가,"wrong, bad, impossible",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
深まる,ふかまる,깊어지다,to deepen,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
武器,ぶき,무기,"weapon, arms",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
拭く,ふく,"닦다, 훔치다","to wipe, to dry",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
服装,ふくそう,"복장, 옷차림","clothes, attire",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
含む,ふくむ,"포함하다, 재내사부","to contain, to include",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
含める,ふくめる,"포함시키다, 납득시키다",to include,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
袋,ふくろ,"봉투, 봉지, 주머니","bag, sack",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不幸,ふこう,불행,"unhappiness, sorrow, misfortune",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
節,ふし,"절, 단락, 마디","tune, tone, knob",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
無事,ぶじ,무사,"safety, peace",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不思議,ふしぎ,"이상함, 불가사의","mystery, curiosity",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不自由,ふじゆう,"부자유, 불편함, 곤궁함","discomfort, disability, inconvenience",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
夫人,ふじん,부인,"wife, Mrs, madam",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
婦人,ふじん,부인,woman (same as 女性 (じょせい)、女の人 (おんなのひと)),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不正,ふせい,"부정, 반칙, 이미 찾은 것","injustice, unfairness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
防ぐ,ふせぐ,"막다, 저지하다","to defend (against), to protect, to prevent",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不足,ふそく,부족,"insufficiency, shortage",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
舞台,ぶたい,무대,stage (theater),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
双子,ふたご,쌍둥이,"twins, a twin",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
再び,ふたたび,"다시, 두 번","again, once more, a second time",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
普段,ふだん,"평소, 평상시","in everyday situations, usually, ordinarily",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
打つ,ぶつ,"치다, 때리다, 박다","to hit, to strike",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
不通,ふつう,"불통, 제협, 동맹파업","blockade, interruption, stoppage",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
物価,ぶっか,"물가, 소비재 물가, 상품 가격",(commodity/consumer) prices,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ぶつかる,ぶつかる,"부딪치다, 마주치다, 부닥치다","to strike, to collide with",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ぶつける,ぶつける,"부딪다, 던지다, 맞부딪치다","to knock, to strike hard, to hit and attack",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
物質,ぶっしつ,"물질, 머티어리어","material, substance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
物理,ぶつり,물리,physics,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
筆,ふで,붓,writing brush,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ふと,ふと,"뜻밖에, 갑자기, 문득","suddenly, accidentally, incidentally",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
